pedestrianId evacuationTime-PID2
5 Infinity
6 Infinity
7 14.800000000000008
8 24.399999999999977
9 16.400000000000006
10 16.000000000000007
11 15.200000000000008
12 18.799999999999997
13 23.19999999999998
14 14.000000000000007
15 13.200000000000006
16 12.000000000000005
17 19.599999999999994
18 12.400000000000006
19 16.000000000000007
20 14.800000000000008
21 14.400000000000007
22 13.200000000000006
23 12.400000000000006
24 15.600000000000009
25 17.6
26 19.199999999999996
